Time	Goal	In	Out
1.00075	250	3	2.47
1.00109	250	3	2.47
1.00127	250	4	2.46
1.00146	250	6	2.44
1.00164	250	8	2.42
1.00182	250	10	2.4
1.002	250	12	2.38
1.00218	250	14	2.36
1.00236	250	15	2.35
1.00254	250	17	2.33
1.00272	250	19	2.31
1.0029	250	21	2.29
1.00308	250	23	2.27
1.00326	250	25	2.25
1.00344	250	26	2.24
1.00362	250	28	2.22
1.0038	250	30	2.2
1.00398	250	32	2.18
1.00416	250	34	2.16
1.00434	250	35	2.15
1.00452	250	37	2.13
1.00469	250	39	2.11
1.00487	250	41	2.09
1.00505	250	41	2.09
1.00523	250	44	2.06
1.00541	250	45	2.05
1.00559	250	47	2.03
1.00577	250	48	2.02
1.00595	250	50	2
1.00613	250	51	1.99
1.00631	250	53	1.97
1.00649	250	55	1.95
1.00667	250	56	1.94
1.00685	250	58	1.92
1.00702	250	61	1.89
1.0072	250	60	1.9
1.00738	250	62	1.88
1.00756	250	63	1.87
1.00774	250	64	1.86
1.00797	250	66	1.84
1.00816	250	68	1.82
1.00834	250	69	1.81
1.00852	250	70	1.8
1.0087	250	71	1.79
1.00888	250	73	1.77
1.00905	250	74	1.76
1.00923	250	75	1.75
1.00941	250	76	1.74
1.00959	250	76	1.74
1.00977	250	77	1.73
1.00995	250	80	1.7
1.01013	250	80	1.7
1.01031	250	82	1.68
1.01049	250	83	1.67
1.01067	250	84	1.66
1.01085	250	85	1.65
1.01102	250	86	1.64
1.0112	250	88	1.62
1.01138	250	88	1.62
1.01156	250	90	1.6
1.01174	250	91	1.59
1.01192	250	92	1.58
1.01209	250	93	1.57
1.01227	250	94	1.56
1.01245	250	95	1.55
1.01263	250	96	1.54
1.01281	250	97	1.53
1.01299	250	97	1.53
1.01317	250	98	1.52
1.01335	250	99	1.51
1.01352	250	100	1.5
1.01371	250	101	1.49
1.01388	250	102	1.48
1.01406	250	103	1.47
1.01424	250	104	1.46
1.01442	250	104	1.46
1.0146	250	105	1.45
1.01478	250	106	1.44
1.01496	250	107	1.43
1.01514	250	108	1.42
1.01532	250	109	1.41
1.01549	250	109	1.41
1.01567	250	110	1.4
1.01585	250	111	1.39
1.01603	250	110	1.4
1.01621	250	113	1.37
1.01639	250	112	1.38
1.01657	250	115	1.35
1.01674	250	115	1.35
1.01693	250	116	1.34
1.0171	250	116	1.34
1.01728	250	116	1.34
1.01746	250	117	1.33
1.01764	250	118	1.32
1.01783	250	119	1.31
1.01802	250	119	1.31
1.0182	250	120	1.3
1.01838	250	121	1.29
1.01856	250	122	1.28
1.01874	250	122	1.28
1.01892	250	123	1.27
1.0191	250	123	1.27
1.01928	250	124	1.26
1.01945	250	124	1.26
1.01963	250	125	1.25
1.01981	250	126	1.24
1.01999	250	126	1.24
1.02017	250	127	1.23
1.02035	250	127	1.23
1.02053	250	128	1.22
1.02071	250	128	1.22
1.02088	250	129	1.21
1.02106	250	129	1.21
1.02124	250	130	1.2
1.02142	250	130	1.2
1.0216	250	131	1.19
1.02178	250	131	1.19
1.02196	250	132	1.18
1.02214	250	132	1.18
1.02232	250	132	1.18
1.02249	250	133	1.17
1.02267	250	134	1.16
1.02285	250	134	1.16
1.02303	250	135	1.15
1.02321	250	135	1.15
1.02339	250	135	1.15
1.02357	250	136	1.14
1.02375	250	136	1.14
1.02393	250	136	1.14
1.0241	250	137	1.13
1.02428	250	138	1.12
1.02446	250	137	1.13
1.02464	250	138	1.12
1.02482	250	139	1.11
1.025	250	139	1.11
1.02518	250	139	1.11
1.02536	250	140	1.1
1.02554	250	141	1.09
1.02571	250	141	1.09
1.02589	250	142	1.08
1.02607	250	143	1.07
1.02625	250	142	1.08
1.02645	250	142	1.08
1.02663	250	141	1.09
1.02681	250	143	1.07
1.02699	250	143	1.07
1.02717	250	143	1.07
1.02735	250	144	1.06
1.02753	250	144	1.06
1.02771	250	145	1.05
1.02791	250	145	1.05
1.0281	250	145	1.05
1.02827	250	146	1.04
1.02845	250	146	1.04
1.02863	250	146	1.04
1.02881	250	146	1.04
1.02899	250	147	1.03
1.02917	250	147	1.03
1.02935	250	147	1.03
1.02953	250	148	1.02
1.02971	250	148	1.02
1.02989	250	148	1.02
1.03007	250	148	1.02
1.03024	250	148	1.02
1.03042	250	149	1.01
1.0306	250	149	1.01
1.03078	250	149	1.01
1.03096	250	150	1
1.03114	250	150	1
1.03132	250	150	1
1.0315	250	150	1
1.03168	250	151	0.99
1.03186	250	151	0.99
1.03204	250	151	0.99
1.03222	250	152	0.98
1.0324	250	152	0.98
1.03258	250	152	0.98
1.03276	250	152	0.98
1.03294	250	152	0.98
1.03312	250	153	0.97
1.0333	250	153	0.97
1.03348	250	153	0.97
1.03366	250	153	0.97
1.03384	250	153	0.97
1.03402	250	153	0.97
1.0342	250	154	0.96
1.03438	250	154	0.96
1.03456	250	154	0.96
1.03474	250	154	0.96
1.03492	250	155	0.95
1.0351	250	155	0.95
1.03528	250	155	0.95
1.03546	250	155	0.95
1.03564	250	155	0.95
1.03582	250	156	0.94
1.036	250	156	0.94
1.03618	250	156	0.94
1.03636	250	156	0.94
1.03654	250	155	0.95
1.03672	250	156	0.94
1.0369	250	157	0.93
1.03711	250	157	0.93
1.03729	250	156	0.94
1.03747	250	158	0.92
1.03765	250	158	0.92
1.03785	250	158	0.92
1.03804	250	158	0.92
1.03822	250	158	0.92
1.0384	250	158	0.92
1.03858	250	160	0.9
1.03876	250	158	0.92
1.03894	250	158	0.92
1.03912	250	158	0.92
1.0393	250	159	0.91
1.03948	250	159	0.91
1.03966	250	159	0.91
1.03984	250	159	0.91
1.04002	250	161	0.89
1.0402	250	159	0.91
1.04038	250	159	0.91
1.04056	250	160	0.9
1.04074	250	160	0.9
1.04092	250	160	0.9
1.0411	250	159	0.91
1.04128	250	160	0.9
1.04146	250	161	0.89
1.04164	250	161	0.89
1.04182	250	160	0.9
1.042	250	160	0.9
1.04218	250	162	0.88
1.04235	250	161	0.89
1.04253	250	161	0.89
1.04272	250	161	0.89
1.0429	250	162	0.88
1.04307	250	161	0.89
1.04325	250	161	0.89
1.04343	250	161	0.89
1.04361	250	162	0.88
1.04379	250	162	0.88
1.04397	250	162	0.88
1.04415	250	162	0.88
1.04433	250	162	0.88
1.04451	250	162	0.88
1.04469	250	162	0.88
1.04487	250	162	0.88
1.04505	250	163	0.87
1.04523	250	163	0.87
1.04541	250	163	0.87
1.04559	250	164	0.86
1.04577	250	162	0.88
1.04595	250	163	0.87
1.04613	250	161	0.89
1.04631	250	162	0.88
1.04649	250	165	0.85
1.04667	250	163	0.87
1.04685	250	163	0.87
1.04703	250	164	0.86
1.04721	250	163	0.87
1.04739	250	164	0.86
1.04757	250	164	0.86
1.04775	250	164	0.86
1.04795	250	163	0.87
1.04814	250	164	0.86
1.04832	250	164	0.86
1.0485	250	164	0.86
1.04868	250	164	0.86
1.04886	250	164	0.86
1.04904	250	164	0.86
1.04922	250	164	0.86
1.0494	250	165	0.85
1.04958	250	165	0.85
1.04976	250	163	0.87
1.04994	250	165	0.85
1.05013	250	165	0.85
1.05031	250	165	0.85
1.05049	250	165	0.85
1.05067	250	165	0.85
1.05085	250	165	0.85
1.05103	250	165	0.85
1.05121	250	165	0.85
1.05139	250	165	0.85
1.05157	250	165	0.85
1.05175	250	165	0.85
1.05193	250	165	0.85
1.05211	250	165	0.85
1.05229	250	166	0.84
1.05247	250	166	0.84
1.05265	250	166	0.84
1.05283	250	166	0.84
1.05301	250	166	0.84
1.05319	250	166	0.84
1.05337	250	166	0.84
1.05355	250	166	0.84
1.05373	250	166	0.84
1.05391	250	166	0.84
1.05409	250	166	0.84
1.05427	250	166	0.84
1.05445	250	166	0.84
1.05463	250	166	0.84
1.05481	250	166	0.84
1.05499	250	167	0.83
1.05517	250	166	0.84
1.05535	250	166	0.84
1.05553	250	166	0.84
1.05571	250	167	0.83
1.05589	250	167	0.83
1.05607	250	167	0.83
1.05625	250	167	0.83
1.05643	250	165	0.85
1.05661	250	166	0.84
1.05679	250	167	0.83
1.05697	250	167	0.83
1.05715	250	164	0.86
1.05732	250	167	0.83
1.0575	250	167	0.83
1.05769	250	167	0.83
1.05789	250	167	0.83
1.05808	250	166	0.84
1.05826	250	166	0.84
1.05844	250	167	0.83
1.05862	250	166	0.84
1.0588	250	167	0.83
1.05898	250	167	0.83
1.05916	250	166	0.84
1.05934	250	168	0.82
1.05952	250	167	0.83
1.0597	250	167	0.83
1.05988	250	164	0.86
1.06006	250	169	0.81
1.06024	250	166	0.84
1.06041	250	168	0.82
1.06059	250	167	0.83
1.06077	250	167	0.83
1.06095	250	168	0.82
1.06113	250	168	0.82
1.06131	250	168	0.82
1.06149	250	168	0.82
1.06167	250	168	0.82
1.06185	250	168	0.82
1.06203	250	168	0.82
1.06221	250	168	0.82
1.06239	250	168	0.82
1.06257	250	168	0.82
1.06274	250	168	0.82
1.06293	250	168	0.82
1.06311	250	168	0.82
1.06328	250	168	0.82
1.06346	250	168	0.82
1.06364	250	168	0.82
1.06382	250	168	0.82
1.064	250	168	0.82
1.06418	250	168	0.82
1.06436	250	168	0.82
1.06454	250	168	0.82
1.06472	250	168	0.82
1.0649	250	168	0.82
1.06508	250	165	0.85
1.06526	250	169	0.81
1.06544	250	167	0.83
1.06562	250	169	0.81
1.0658	250	168	0.82
1.06598	250	168	0.82
1.06616	250	168	0.82
1.06634	250	168	0.82
1.06652	250	168	0.82
1.0667	250	169	0.81
1.06688	250	168	0.82
1.06706	250	168	0.82
1.06724	250	168	0.82
1.06742	250	169	0.81
1.0676	250	170	0.8
1.06778	250	168	0.82
1.06799	250	169	0.81
1.06817	250	169	0.81
1.06835	250	169	0.81
1.06853	250	168	0.82
1.06871	250	169	0.81
1.06889	250	169	0.81
1.06907	250	169	0.81
1.06925	250	169	0.81
1.06944	250	169	0.81
1.06961	250	169	0.81
1.06979	250	169	0.81
1.06997	250	169	0.81
1.07015	250	169	0.81
1.07033	250	169	0.81
1.07051	250	169	0.81
1.07069	250	169	0.81
1.07087	250	169	0.81
1.07105	250	169	0.81
1.07123	250	169	0.81
1.07141	250	169	0.81
1.07159	250	169	0.81
1.07177	250	169	0.81
1.07195	250	169	0.81
1.07213	250	169	0.81
1.07231	250	169	0.81
1.07251	250	169	0.81
1.07269	250	169	0.81
1.07287	250	169	0.81
1.07305	250	169	0.81
1.07323	250	169	0.81
1.07341	250	169	0.81
1.07359	250	169	0.81
1.07377	250	169	0.81
1.07395	250	169	0.81
1.07413	250	169	0.81
1.07431	250	169	0.81
1.07449	250	169	0.81
1.07467	250	169	0.81
1.07485	250	169	0.81
1.07503	250	173	0.77
1.07521	250	168	0.82
1.07539	250	171	0.79
1.07557	250	170	0.8
1.07575	250	168	0.82
1.07593	250	169	0.81
1.07611	250	169	0.81
1.07629	250	169	0.81
1.07647	250	169	0.81
1.07665	250	169	0.81
1.07683	250	169	0.81
1.07701	250	169	0.81
1.07719	250	169	0.81
1.07737	250	168	0.82
1.07754	250	169	0.81
1.07772	250	172	0.78
1.07793	250	168	0.82
1.07812	250	168	0.82
1.0783	250	169	0.81
1.07848	250	169	0.81
1.07866	250	169	0.81
1.07884	250	169	0.81
1.07902	250	170	0.8
1.0792	250	169	0.81
1.07938	250	169	0.81
1.07956	250	169	0.81
1.07974	250	171	0.79
1.07992	250	172	0.78
1.0801	250	168	0.82
1.08028	250	169	0.81
1.08046	250	168	0.82
1.08063	250	168	0.82
1.08081	250	170	0.8
1.08099	250	170	0.8
