Time	Goal	In	Out
1.00069	350	3	3.47
1.00097	350	3	3.47
1.00116	350	5	3.45
1.0014	350	9	3.41
1.00158	350	11	3.39
1.00176	350	14	3.36
1.00194	350	17	3.33
1.00212	350	19	3.31
1.0023	350	22	3.28
1.00248	350	25	3.25
1.00266	350	29	3.21
1.00284	350	29	3.21
1.00302	350	33	3.17
1.0032	350	36	3.14
1.00338	350	38	3.12
1.00356	350	40	3.1
1.00374	350	43	3.07
1.00392	350	45	3.05
1.0041	350	48	3.02
1.00427	350	50	3
1.00445	350	53	2.97
1.00463	350	55	2.95
1.00481	350	57	2.93
1.00499	350	60	2.9
1.00517	350	62	2.88
1.00534	350	65	2.85
1.00553	350	67	2.83
1.0057	350	68	2.82
1.00588	350	71	2.79
1.00606	350	73	2.77
1.00624	350	75	2.75
1.00642	350	77	2.73
1.0066	350	79	2.71
1.00678	350	81	2.69
1.00696	350	83	2.67
1.00714	350	85	2.65
1.00732	350	87	2.63
1.00749	350	89	2.61
1.00767	350	91	2.59
1.00785	350	93	2.57
1.00803	350	95	2.55
1.00821	350	97	2.53
1.00839	350	98	2.52
1.00857	350	100	2.5
1.00875	350	102	2.48
1.00893	350	104	2.46
1.0091	350	105	2.45
1.00928	350	107	2.43
1.00946	350	109	2.41
1.00964	350	110	2.4
1.00982	350	112	2.38
1.01	350	114	2.36
1.01018	350	115	2.35
1.01036	350	117	2.33
1.01053	350	118	2.32
1.01071	350	120	2.3
1.01089	350	121	2.29
1.01107	350	123	2.27
1.01128	350	124	2.26
1.01147	350	126	2.24
1.01164	350	127	2.23
1.01182	350	129	2.21
1.012	350	130	2.2
1.01218	350	131	2.19
1.01236	350	133	2.17
1.01254	350	134	2.16
1.01272	350	136	2.14
1.0129	350	137	2.13
1.01308	350	138	2.12
1.01325	350	139	2.11
1.01343	350	141	2.09
1.01361	350	142	2.08
1.01379	350	143	2.07
1.01397	350	144	2.06
1.01415	350	145	2.05
1.01433	350	147	2.03
