Time	Goal	In	Out
1.00077	1000	1	9.99
1.00118	1000	3	9.97
1.0014	1000	7	9.93
1.00161	1000	12	9.88
1.00182	1000	16	9.84
1.00203	1000	21	9.79
1.00224	1000	26	9.74
1.00244	1000	31	9.69
1.00265	1000	35	9.65
1.00286	1000	40	9.6
1.00307	1000	45	9.55
1.00327	1000	50	9.5
1.00348	1000	54	9.46
1.00369	1000	59	9.41
1.0039	1000	64	9.36
1.00411	1000	69	9.31
1.00431	1000	73	9.27
1.00452	1000	78	9.22
1.00473	1000	83	9.17
1.00494	1000	87	9.13
1.00514	1000	92	9.08
1.00535	1000	97	9.03
1.00556	1000	101	8.99
1.00576	1000	105	8.95
1.00597	1000	110	8.9
1.00617	1000	114	8.86
1.00638	1000	119	8.81
1.00658	1000	123	8.77
1.00679	1000	128	8.72
1.007	1000	132	8.68
1.0072	1000	136	8.64
1.00741	1000	140	8.6
1.00761	1000	144	8.56
1.00782	1000	149	8.51
1.00803	1000	153	8.47
1.00823	1000	157	8.43
1.00844	1000	162	8.38
1.00864	1000	165	8.35
1.00885	1000	170	8.3
1.00906	1000	174	8.26
1.00926	1000	178	8.22
1.00946	1000	182	8.18
1.00973	1000	187	8.13
1.00995	1000	191	8.09
1.01016	1000	194	8.06
1.01036	1000	199	8.01
1.01057	1000	203	7.97
1.01078	1000	206	7.94
1.01098	1000	211	7.89
1.01119	1000	215	7.85
1.0114	1000	219	7.81
1.01161	1000	222	7.78
1.01181	1000	226	7.74
1.01202	1000	230	7.7
1.01223	1000	234	7.66
1.01243	1000	238	7.62
1.01264	1000	241	7.59
1.01285	1000	245	7.55
1.01305	1000	248	7.52
1.01326	1000	252	7.48
1.01347	1000	256	7.44
1.01367	1000	259	7.41
1.01388	1000	263	7.37
1.01408	1000	266	7.34
1.01429	1000	270	7.3
1.0145	1000	274	7.26
1.0147	1000	277	7.23
1.01491	1000	280	7.2
1.01511	1000	284	7.16
1.01532	1000	286	7.14
1.01553	1000	291	7.09
1.01574	1000	295	7.05
1.01594	1000	297	7.03
1.01615	1000	304	6.96
1.01636	1000	304	6.96
1.01656	1000	307	6.93
1.01677	1000	312	6.88
1.01698	1000	316	6.84
1.01718	1000	318	6.82
1.01739	1000	321	6.79
1.0176	1000	326	6.74
1.0178	1000	327	6.73
1.01801	1000	331	6.69
1.01822	1000	333	6.67
1.01842	1000	337	6.63
1.01863	1000	340	6.6
1.01884	1000	344	6.56
1.01904	1000	346	6.54
1.01925	1000	350	6.5
1.01946	1000	353	6.47
1.01968	1000	356	6.44
1.0199	1000	359	6.41
1.02011	1000	362	6.38
1.02031	1000	368	6.32
1.02052	1000	368	6.32
1.02073	1000	371	6.29
1.02093	1000	375	6.25
1.02114	1000	377	6.23
1.02135	1000	380	6.2
1.02155	1000	383	6.17
1.02176	1000	386	6.14
1.02197	1000	389	6.11
1.02217	1000	392	6.08
1.02238	1000	394	6.06
1.02259	1000	398	6.02
1.0228	1000	400	6
1.023	1000	403	5.97
1.02321	1000	406	5.94
1.02342	1000	409	5.91
1.02362	1000	412	5.88
