Time	Goal	In	Out
1.0007	800	3	7.97
1.00105	800	3	7.97
1.00128	800	7	7.93
1.00149	800	12	7.88
1.00169	800	16	7.84
1.00194	800	21	7.79
1.00217	800	27	7.73
1.00238	800	32	7.68
1.00258	800	37	7.63
1.00279	800	42	7.58
1.003	800	46	7.54
1.00321	800	51	7.49
1.00342	800	56	7.44
1.00363	800	62	7.38
1.00383	800	65	7.35
1.00404	800	70	7.3
1.00424	800	76	7.24
1.00446	800	77	7.23
1.00466	800	84	7.16
1.00487	800	88	7.12
1.00507	800	93	7.07
1.00528	800	98	7.02
1.00548	800	102	6.98
1.00569	800	107	6.93
1.00589	800	111	6.89
1.00609	800	115	6.85
1.0063	800	118	6.82
1.00651	800	124	6.76
1.00671	800	128	6.72
1.00692	800	132	6.68
1.00712	800	133	6.67
1.00733	800	141	6.59
1.00753	800	145	6.55
1.00774	800	150	6.5
1.00795	800	154	6.46
1.00815	800	158	6.42
1.00836	800	162	6.38
1.00857	800	166	6.34
1.00877	800	171	6.29
1.00898	800	175	6.25
1.00918	800	179	6.21
1.00939	800	183	6.17
1.00959	800	187	6.13
1.0098	800	191	6.09
1.01001	800	195	6.05
1.01021	800	199	6.01
1.01041	800	203	5.97
1.01062	800	206	5.94
1.01083	800	210	5.9
1.01103	800	214	5.86
1.01124	800	218	5.82
1.01144	800	222	5.78
1.01165	800	229	5.71
1.01186	800	229	5.71
1.0121	800	233	5.67
1.01231	800	237	5.63
1.01251	800	241	5.59
1.01272	800	245	5.55
1.01293	800	247	5.53
1.01313	800	257	5.43
1.01334	800	256	5.44
1.01355	800	260	5.4
1.01376	800	265	5.35
1.01396	800	268	5.32
1.01417	800	270	5.3
1.01438	800	274	5.26
1.01458	800	278	5.22
1.01479	800	281	5.19
1.015	800	286	5.14
1.01521	800	288	5.12
1.01541	800	291	5.09
1.01562	800	294	5.06
1.01582	800	298	5.02
1.01603	800	301	4.99
1.01621	800	304	4.96
1.01639	800	307	4.93
1.01657	800	310	4.9
1.01675	800	313	4.87
1.01693	800	316	4.84
1.01711	800	318	4.82
1.01729	800	321	4.79
1.01747	800	324	4.76
1.01765	800	326	4.74
1.01783	800	329	4.71
1.01801	800	332	4.68
1.01819	800	334	4.66
1.01837	800	337	4.63
1.01855	800	339	4.61
1.01873	800	341	4.59
1.0189	800	344	4.56
1.01908	800	346	4.54
1.01926	800	348	4.52
1.01944	800	351	4.49
1.01962	800	353	4.47
1.0198	800	355	4.45
1.01998	800	358	4.42
1.02016	800	360	4.4
1.02034	800	362	4.38
1.02052	800	364	4.36
1.0207	800	366	4.34
1.02087	800	368	4.32
1.02105	800	370	4.3
1.02123	800	372	4.28
1.02141	800	374	4.26
1.02159	800	376	4.24
1.02177	800	378	4.22
1.02197	800	380	4.2
1.02216	800	382	4.18
1.02234	800	384	4.16
1.02252	800	386	4.14
1.0227	800	388	4.12
1.02288	800	390	4.1
1.02306	800	392	4.08
1.02324	800	395	4.05
1.02342	800	395	4.05
1.02359	800	397	4.03
1.02377	800	398	4.02
1.02395	800	400	4
1.02413	800	403	3.97
1.02431	800	404	3.96
1.02449	800	405	3.95
1.02467	800	406	3.94
1.02485	800	408	3.92
1.02503	800	410	3.9
1.02521	800	411	3.89
1.02539	800	413	3.87
1.02556	800	414	3.86
1.02574	800	416	3.84
1.02592	800	417	3.83
1.0261	800	418	3.82
1.02628	800	419	3.81
1.02646	800	422	3.78
1.02664	800	423	3.77
1.02682	800	424	3.76
