Time	Goal	In	Out
1.00065	400	3	3.97
1.00089	400	3	3.97
1.00102	400	6	3.94
1.00115	400	7	3.93
1.00127	400	9	3.91
1.0014	400	13	3.87
1.00153	400	14	3.86
1.00165	400	15	3.85
1.00178	400	18	3.82
1.0019	400	18	3.82
1.00203	400	21	3.79
1.00215	400	24	3.76
1.00228	400	26	3.74
1.0024	400	28	3.72
1.00253	400	30	3.7
1.00265	400	32	3.68
1.00278	400	35	3.65
1.0029	400	37	3.63
1.00303	400	39	3.61
1.00315	400	40	3.6
1.00328	400	43	3.57
1.0034	400	45	3.55
1.00353	400	47	3.53
1.00365	400	50	3.5
1.00378	400	52	3.48
1.0039	400	52	3.48
1.00403	400	55	3.45
1.00415	400	56	3.44
1.00432	400	59	3.41
1.00446	400	61	3.39
1.00459	400	63	3.37
1.00471	400	65	3.35
1.00484	400	67	3.33
1.00496	400	69	3.31
1.00509	400	71	3.29
1.00521	400	72	3.28
1.00534	400	74	3.26
1.00546	400	76	3.24
1.00559	400	78	3.22
1.00571	400	80	3.2
1.00583	400	81	3.19
1.00596	400	83	3.17
1.00608	400	84	3.16
1.00621	400	86	3.14
1.00633	400	88	3.12
1.00645	400	89	3.11
1.00658	400	91	3.09
1.0067	400	92	3.08
1.00683	400	94	3.06
1.00695	400	96	3.04
1.00707	400	97	3.03
1.0072	400	99	3.01
1.00732	400	100	3
1.00745	400	102	2.98
1.00757	400	103	2.97
1.00769	400	105	2.95
1.00782	400	106	2.94
1.00794	400	108	2.92
1.00806	400	109	2.91
1.00819	400	111	2.89
1.00831	400	112	2.88
1.00844	400	113	2.87
1.00856	400	115	2.85
1.00869	400	116	2.84
1.00881	400	114	2.86
1.00893	400	118	2.82
1.00906	400	120	2.8
1.00918	400	122	2.78
1.00931	400	123	2.77
1.00943	400	124	2.76
1.00955	400	124	2.76
1.00968	400	127	2.73
1.0098	400	128	2.72
1.00993	400	129	2.71
1.01005	400	131	2.69
1.01018	400	131	2.69
1.0103	400	134	2.66
1.01042	400	134	2.66
1.01055	400	135	2.65
1.01067	400	138	2.62
1.0108	400	136	2.64
1.01092	400	138	2.62
1.01105	400	139	2.61
1.01117	400	139	2.61
1.01129	400	144	2.56
1.01142	400	144	2.56
1.01154	400	146	2.54
1.01167	400	146	2.54
1.01179	400	147	2.53
1.01192	400	149	2.51
1.01204	400	149	2.51
1.01216	400	150	2.5
1.01229	400	151	2.49
1.01241	400	153	2.47
1.01253	400	153	2.47
1.01266	400	154	2.46
1.01278	400	155	2.45
1.01291	400	156	2.44
1.01303	400	157	2.43
1.01316	400	158	2.42
1.01328	400	159	2.41
1.01341	400	160	2.4
1.01353	400	161	2.39
1.01366	400	163	2.37
1.01378	400	161	2.39
1.0139	400	164	2.36
1.01403	400	165	2.35
1.01415	400	166	2.34
1.01431	400	168	2.32
1.01448	400	168	2.32
1.01461	400	169	2.31
1.01473	400	170	2.3
1.01486	400	171	2.29
1.01498	400	172	2.28
1.01511	400	173	2.27
1.01523	400	174	2.26
1.01536	400	175	2.25
1.01548	400	176	2.24
1.0156	400	176	2.24
1.01573	400	177	2.23
1.01585	400	178	2.22
1.01598	400	179	2.21
1.0161	400	179	2.21
1.01623	400	180	2.2
1.01635	400	181	2.19
1.01647	400	182	2.18
1.0166	400	183	2.17
1.01672	400	183	2.17
1.01684	400	184	2.16
1.01697	400	185	2.15
1.01709	400	186	2.14
1.01722	400	186	2.14
1.01734	400	187	2.13
1.01747	400	188	2.12
1.01759	400	189	2.11
1.01771	400	189	2.11
1.01784	400	190	2.1
1.01796	400	191	2.09
1.01809	400	192	2.08
1.01821	400	192	2.08
1.01834	400	193	2.07
1.01846	400	194	2.06
1.01858	400	194	2.06
1.01871	400	195	2.05
1.01883	400	198	2.02
1.01895	400	196	2.04
1.01908	400	196	2.04
1.0192	400	197	2.03
1.01933	400	198	2.02
1.01945	400	199	2.01
1.01958	400	200	2
1.0197	400	200	2
1.01982	400	201	1.99
1.01995	400	201	1.99
1.02007	400	202	1.98
1.0202	400	203	1.97
1.02032	400	204	1.96
1.02045	400	204	1.96
1.02057	400	204	1.96
1.02069	400	205	1.95
1.02082	400	206	1.94
1.02094	400	207	1.93
1.02107	400	206	1.94
1.02119	400	207	1.93
1.02132	400	208	1.92
1.02144	400	206	1.94
1.02156	400	209	1.91
1.02169	400	209	1.91
1.02181	400	210	1.9
1.02194	400	210	1.9
1.02206	400	212	1.88
1.02218	400	212	1.88
1.02231	400	212	1.88
1.02243	400	212	1.88
1.02256	400	213	1.87
1.02268	400	214	1.86
1.0228	400	214	1.86
1.02293	400	214	1.86
1.02305	400	215	1.85
1.02318	400	215	1.85
1.0233	400	216	1.84
1.02342	400	213	1.87
1.02355	400	220	1.8
1.02367	400	218	1.82
1.0238	400	218	1.82
1.02392	400	218	1.82
1.02405	400	218	1.82
1.02417	400	222	1.78
1.02432	400	220	1.8
1.02445	400	220	1.8
1.02458	400	220	1.8
1.0247	400	221	1.79
1.02483	400	221	1.79
1.02495	400	222	1.78
1.02507	400	222	1.78
1.0252	400	223	1.77
1.02532	400	223	1.77
1.02545	400	224	1.76
1.02557	400	224	1.76
1.02569	400	224	1.76
1.02585	400	225	1.75
1.02597	400	225	1.75
1.0261	400	225	1.75
1.02622	400	226	1.74
1.02635	400	226	1.74
1.02647	400	227	1.73
1.02659	400	227	1.73
1.02672	400	227	1.73
1.02684	400	228	1.72
1.02697	400	228	1.72
1.02709	400	229	1.71
1.02722	400	229	1.71
1.02734	400	229	1.71
1.02746	400	230	1.7
1.02759	400	230	1.7
1.02771	400	230	1.7
1.02783	400	231	1.69
1.02796	400	231	1.69
1.02808	400	231	1.69
1.02821	400	231	1.69
1.02833	400	231	1.69
1.02846	400	231	1.69
1.02858	400	232	1.68
1.0287	400	235	1.65
1.02883	400	235	1.65
1.02895	400	234	1.66
1.02908	400	236	1.64
1.0292	400	236	1.64
1.02933	400	235	1.65
1.02945	400	235	1.65
1.02957	400	235	1.65
1.0297	400	234	1.66
1.02982	400	236	1.64
1.02994	400	236	1.64
1.03007	400	237	1.63
1.03019	400	237	1.63
1.03032	400	237	1.63
1.03044	400	237	1.63
1.03056	400	238	1.62
1.03069	400	238	1.62
1.03081	400	238	1.62
1.03094	400	239	1.61
1.03106	400	237	1.63
1.03118	400	239	1.61
1.03131	400	239	1.61
1.03143	400	240	1.6
1.03155	400	240	1.6
1.03168	400	240	1.6
1.0318	400	240	1.6
1.03193	400	241	1.59
1.03205	400	241	1.59
1.03217	400	241	1.59
1.0323	400	241	1.59
1.03242	400	242	1.58
1.03254	400	241	1.59
1.03267	400	242	1.58
1.03279	400	243	1.57
1.03292	400	243	1.57
1.03304	400	243	1.57
1.03316	400	244	1.56
1.03329	400	243	1.57
1.03341	400	244	1.56
1.03354	400	244	1.56
1.03366	400	244	1.56
1.03379	400	246	1.54
1.03391	400	244	1.56
1.03403	400	244	1.56
1.03416	400	245	1.55
1.0343	400	243	1.57
1.03444	400	246	1.54
1.03456	400	246	1.54
1.03468	400	246	1.54
1.03481	400	246	1.54
1.03493	400	247	1.53
1.03506	400	247	1.53
1.03518	400	247	1.53
1.03531	400	247	1.53
1.03543	400	247	1.53
1.03555	400	248	1.52
1.03568	400	248	1.52
1.0358	400	248	1.52
1.03592	400	248	1.52
1.03605	400	248	1.52
1.03617	400	248	1.52
1.0363	400	249	1.51
1.03642	400	249	1.51
1.03654	400	249	1.51
1.03667	400	249	1.51
1.03679	400	249	1.51
1.03692	400	250	1.5
1.03704	400	250	1.5
1.03717	400	250	1.5
1.03729	400	250	1.5
1.03742	400	250	1.5
1.03754	400	250	1.5
1.03766	400	251	1.49
1.03779	400	251	1.49
1.03791	400	251	1.49
1.03804	400	251	1.49
1.03816	400	251	1.49
1.03829	400	251	1.49
1.03841	400	252	1.48
1.03853	400	252	1.48
1.03866	400	252	1.48
1.03878	400	251	1.49
1.03891	400	253	1.47
1.03903	400	252	1.48
1.03915	400	253	1.47
1.03928	400	253	1.47
1.0394	400	252	1.48
1.03952	400	252	1.48
1.03965	400	253	1.47
1.03977	400	253	1.47
1.0399	400	253	1.47
