Time	Goal	In	Out
1.00074	100	3	0.97
1.00113	100	2	0.98
1.00132	100	3	0.97
1.0015	100	4	0.96
1.00168	100	4	0.96
1.00186	100	5	0.95
1.00204	100	7	0.93
1.00222	100	7	0.93
1.00241	100	7	0.93
1.00259	100	8	0.92
1.00277	100	8	0.92
1.00295	100	9	0.91
1.00313	100	10	0.9
1.00331	100	11	0.89
1.00349	100	12	0.88
1.00367	100	12	0.88
1.00385	100	13	0.87
1.00403	100	13	0.87
1.00421	100	14	0.86
1.00439	100	15	0.85
1.00457	100	15	0.85
1.00476	100	16	0.84
1.00494	100	17	0.83
1.00511	100	17	0.83
1.00529	100	18	0.82
1.00547	100	16	0.84
1.00565	100	19	0.81
1.00583	100	19	0.81
1.00601	100	20	0.8
1.00619	100	21	0.79
1.00637	100	21	0.79
1.00655	100	22	0.78
1.00673	100	22	0.78
1.00692	100	23	0.77
1.0071	100	24	0.76
1.00728	100	24	0.76
1.00745	100	25	0.75
1.00763	100	25	0.75
1.00781	100	26	0.74
1.00799	100	26	0.74
1.00817	100	27	0.73
1.00835	100	27	0.73
1.00853	100	28	0.72
1.00871	100	28	0.72
1.00889	100	29	0.71
1.00907	100	29	0.71
1.00925	100	30	0.7
1.00943	100	31	0.69
1.00961	100	31	0.69
1.00979	100	31	0.69
1.00997	100	32	0.68
1.01015	100	32	0.68
1.01033	100	32	0.68
1.01051	100	33	0.67
1.01069	100	33	0.67
1.01089	100	34	0.66
1.0111	100	34	0.66
1.01129	100	35	0.65
1.01147	100	35	0.65
1.01165	100	36	0.64
1.01183	100	36	0.64
1.01201	100	36	0.64
1.01219	100	36	0.64
1.01237	100	36	0.64
1.01255	100	38	0.62
1.01273	100	39	0.61
1.01291	100	39	0.61
1.01309	100	39	0.61
1.01327	100	39	0.61
1.01345	100	39	0.61
1.01363	100	40	0.6
1.01381	100	40	0.6
1.01399	100	41	0.59
1.01417	100	41	0.59
1.01435	100	42	0.58
1.01453	100	42	0.58
1.01471	100	44	0.56
1.01489	100	43	0.57
1.01507	100	41	0.59
1.01525	100	43	0.57
1.01543	100	43	0.57
1.01561	100	43	0.57
1.01579	100	44	0.56
1.01597	100	44	0.56
1.01615	100	44	0.56
1.01633	100	45	0.55
1.01651	100	45	0.55
1.01669	100	46	0.54
