Time	Goal	In	Out
1.00071	950	3	9.47
1.00108	950	3	9.47
1.00129	950	6	9.44
1.0015	950	12	9.38
1.00171	950	16	9.34
1.00192	950	22	9.28
1.00213	950	25	9.25
1.00234	950	33	9.17
1.00255	950	36	9.14
1.00276	950	40	9.1
1.00297	950	45	9.05
1.00317	950	49	9.01
1.00338	950	55	8.95
1.00359	950	59	8.91
1.0038	950	62	8.88
1.004	950	69	8.81
1.00421	950	73	8.77
1.00442	950	78	8.72
1.00462	950	85	8.65
1.00483	950	87	8.63
1.00503	950	92	8.58
1.00524	950	96	8.54
1.00551	950	102	8.48
1.00573	950	107	8.43
1.00594	950	112	8.38
1.00614	950	116	8.34
1.00635	950	120	8.3
1.00655	950	124	8.26
1.00676	950	129	8.21
1.00696	950	133	8.17
1.00717	950	137	8.13
1.00737	950	142	8.08
1.00758	950	146	8.04
1.00778	950	150	8
1.00799	950	154	7.96
1.00819	950	159	7.91
1.0084	950	163	7.87
1.0086	950	167	7.83
1.00881	950	171	7.79
1.00901	950	175	7.75
1.00922	950	177	7.73
1.00942	950	183	7.67
1.00963	950	187	7.63
1.00983	950	191	7.59
1.01004	950	195	7.55
1.01024	950	199	7.51
1.01045	950	204	7.46
1.01065	950	206	7.44
1.01085	950	210	7.4
1.01106	950	214	7.36
1.01126	950	218	7.32
1.01147	950	222	7.28
1.01168	950	227	7.23
1.01188	950	230	7.2
1.01209	950	233	7.17
1.01229	950	238	7.12
1.0125	950	241	7.09
1.0127	950	244	7.06
1.01291	950	248	7.02
1.01311	950	252	6.98
1.01332	950	255	6.95
1.01353	950	259	6.91
1.01373	950	266	6.84
1.01394	950	266	6.84
1.01414	950	270	6.8
1.01435	950	272	6.78
1.01455	950	276	6.74
1.01475	950	280	6.7
1.01496	950	282	6.68
1.01516	950	287	6.63
1.0154	950	290	6.6
1.01561	950	294	6.56
1.01582	950	298	6.52
1.01603	950	301	6.49
1.01623	950	307	6.43
1.01644	950	306	6.44
1.01665	950	311	6.39
1.01685	950	315	6.35
1.01706	950	318	6.32
1.01727	950	321	6.29
1.01747	950	324	6.26
1.01768	950	328	6.22
1.01789	950	331	6.19
1.01809	950	334	6.16
1.0183	950	337	6.13
1.01851	950	340	6.1
1.01871	950	343	6.07
1.01892	950	346	6.04
1.01912	950	348	6.02
1.01933	950	352	5.98
1.01954	950	355	5.95
1.01974	950	358	5.92
1.01995	950	361	5.89
1.02016	950	365	5.85
1.02036	950	368	5.82
1.02057	950	370	5.8
1.02078	950	374	5.76
1.02098	950	377	5.73
1.02119	950	381	5.69
1.0214	950	383	5.67
1.0216	950	385	5.65
1.02181	950	388	5.62
1.02202	950	392	5.58
1.02222	950	394	5.56
1.02243	950	397	5.53
1.02264	950	400	5.5
1.02284	950	403	5.47
1.02305	950	405	5.45
1.02325	950	408	5.42
1.02346	950	411	5.39
1.02367	950	414	5.36
1.02387	950	417	5.33
1.02408	950	418	5.32
1.02429	950	423	5.27
1.0245	950	427	5.23
1.0247	950	429	5.21
1.02491	950	431	5.19
1.02512	950	433	5.17
1.02534	950	435	5.15
1.02556	950	438	5.12
1.02577	950	441	5.09
1.02598	950	444	5.06
1.02619	950	446	5.04
1.02639	950	456	4.94
1.02657	950	451	4.99
1.02675	950	453	4.97
1.02693	950	453	4.97
1.02711	950	458	4.92
1.02729	950	467	4.83
1.02747	950	462	4.88
1.02765	950	462	4.88
1.02783	950	466	4.84
1.02801	950	468	4.82
1.02819	950	470	4.8
1.02836	950	472	4.78
1.02854	950	474	4.76
