Time	Goal	In	Out
1.00077	850	2	8.48
1.00113	850	3	8.47
1.00135	850	6	8.44
1.00156	850	12	8.38
1.00177	850	16	8.34
1.00198	850	21	8.29
1.00219	850	26	8.24
1.0024	850	30	8.2
1.00262	850	36	8.14
1.00282	850	40	8.1
1.00303	850	45	8.05
1.00324	850	50	8
1.00345	850	55	7.95
1.00365	850	59	7.91
1.00386	850	64	7.86
1.00407	850	69	7.81
1.00428	850	73	7.77
1.00448	850	78	7.72
1.00469	850	83	7.67
1.0049	850	88	7.62
1.00511	850	92	7.58
1.00531	850	95	7.55
1.00552	850	101	7.49
1.00573	850	106	7.44
1.00593	850	110	7.4
1.00614	850	114	7.36
1.0064	850	120	7.3
1.00662	850	125	7.25
1.00683	850	129	7.21
1.00704	850	134	7.16
1.00724	850	138	7.12
1.00745	850	142	7.08
1.00766	850	147	7.03
1.00787	850	152	6.98
1.00808	850	155	6.95
1.00828	850	159	6.91
1.00849	850	163	6.87
1.0087	850	167	6.83
1.00891	850	172	6.78
1.00911	850	176	6.74
1.00932	850	179	6.71
1.00953	850	184	6.66
1.00974	850	188	6.62
1.00995	850	192	6.58
1.01015	850	195	6.55
1.01036	850	200	6.5
1.01057	850	204	6.46
1.01077	850	207	6.43
1.01098	850	213	6.37
1.01119	850	216	6.34
1.0114	850	220	6.3
1.0116	850	223	6.27
1.01181	850	227	6.23
1.01202	850	231	6.19
1.01223	850	235	6.15
1.01243	850	240	6.1
1.01264	850	243	6.07
1.01285	850	246	6.04
1.01306	850	249	6.01
1.01327	850	255	5.95
1.01347	850	257	5.93
1.01368	850	260	5.9
1.01389	850	264	5.86
1.01409	850	268	5.82
1.0143	850	271	5.79
1.01451	850	275	5.75
1.01471	850	278	5.72
1.01492	850	282	5.68
1.01513	850	285	5.65
1.01534	850	289	5.61
1.01555	850	292	5.58
1.01575	850	296	5.54
1.01596	850	299	5.51
1.01617	850	302	5.48
1.01641	850	306	5.44
1.01662	850	310	5.4
1.01683	850	313	5.37
1.01703	850	316	5.34
1.01724	850	319	5.31
1.01745	850	323	5.27
1.01766	850	327	5.23
1.01786	850	329	5.21
1.01807	850	333	5.17
1.01828	850	336	5.14
1.01849	850	339	5.11
1.01869	850	342	5.08
1.0189	850	345	5.05
1.01911	850	348	5.02
1.01931	850	350	5
1.01951	850	354	4.96
1.01969	850	357	4.93
1.01987	850	359	4.91
1.02005	850	362	4.88
1.02023	850	365	4.85
1.02041	850	366	4.84
1.02059	850	370	4.8
1.02077	850	375	4.75
1.02095	850	376	4.74
1.02113	850	376	4.74
1.02131	850	377	4.73
1.02149	850	382	4.68
1.02167	850	384	4.66
1.02184	850	386	4.64
1.02202	850	389	4.61
1.0222	850	391	4.59
1.02238	850	393	4.57
