Time	Goal	In	Out
1.0008	50	3	0.47
1.00109	50	3	0.47
1.00127	50	2	0.48
1.00146	50	4	0.46
1.00164	50	3	0.47
1.00182	50	4	0.46
1.002	50	4	0.46
1.00218	50	4	0.46
1.00236	50	5	0.45
1.00254	50	5	0.45
1.00272	50	6	0.44
1.0029	50	11	0.39
1.00308	50	7	0.43
1.00326	50	4	0.46
1.00344	50	7	0.43
1.00362	50	6	0.44
1.0038	50	7	0.43
1.00398	50	7	0.43
1.00416	50	8	0.42
1.00434	50	8	0.42
1.00452	50	8	0.42
1.0047	50	9	0.41
1.00488	50	9	0.41
1.00506	50	10	0.4
1.00524	50	10	0.4
1.00542	50	10	0.4
1.0056	50	11	0.39
1.00578	50	12	0.38
1.00596	50	12	0.38
1.00614	50	11	0.39
1.00632	50	11	0.39
1.0065	50	12	0.38
1.00668	50	12	0.38
1.00686	50	12	0.38
1.00704	50	12	0.38
1.00721	50	12	0.38
1.00739	50	13	0.37
1.00757	50	13	0.37
1.00775	50	13	0.37
1.00793	50	13	0.37
1.00811	50	14	0.36
1.00829	50	14	0.36
1.00847	50	14	0.36
1.00865	50	14	0.36
1.00883	50	15	0.35
1.009	50	15	0.35
1.00918	50	15	0.35
1.00936	50	15	0.35
1.00954	50	16	0.34
1.00972	50	16	0.34
1.0099	50	16	0.34
1.01008	50	16	0.34
1.01026	50	16	0.34
1.01044	50	17	0.33
1.01064	50	17	0.33
1.01083	50	17	0.33
1.01101	50	17	0.33
1.01119	50	17	0.33
1.01137	50	17	0.33
1.01154	50	18	0.32
1.01172	50	14	0.36
1.0119	50	19	0.31
1.01208	50	20	0.3
1.01226	50	18	0.32
1.01244	50	19	0.31
1.01262	50	19	0.31
1.0128	50	19	0.31
1.01297	50	19	0.31
1.01315	50	19	0.31
1.01333	50	20	0.3
1.01351	50	19	0.31
1.01369	50	21	0.29
1.01387	50	22	0.28
1.01405	50	19	0.31
1.01423	50	21	0.29
1.01441	50	21	0.29
1.01459	50	21	0.29
1.01476	50	21	0.29
1.01494	50	21	0.29
1.01512	50	21	0.29
1.0153	50	22	0.28
1.01548	50	22	0.28
1.01566	50	22	0.28
1.01584	50	22	0.28
1.01602	50	22	0.28
1.0162	50	22	0.28
1.01638	50	20	0.3
1.01656	50	23	0.27
1.01673	50	23	0.27
1.01691	50	23	0.27
1.01709	50	23	0.27
1.01727	50	23	0.27
1.01745	50	23	0.27
1.01763	50	23	0.27
1.01781	50	23	0.27
1.01799	50	24	0.26
1.01817	50	24	0.26
1.01835	50	24	0.26
1.01852	50	24	0.26
1.0187	50	24	0.26
1.01888	50	24	0.26
1.01906	50	24	0.26
1.01924	50	24	0.26
1.01942	50	25	0.25
1.0196	50	25	0.25
1.01978	50	25	0.25
1.01996	50	25	0.25
1.02014	50	25	0.25
1.02032	50	25	0.25
1.02049	50	25	0.25
