Time	Goal	In	Out
1.00076	150	3	1.47
1.00105	150	5	1.45
1.00124	150	3	1.47
1.00142	150	4	1.46
1.0016	150	5	1.45
1.00179	150	7	1.43
1.00197	150	8	1.42
1.00215	150	9	1.41
1.00233	150	10	1.4
1.00251	150	11	1.39
1.00275	150	12	1.38
1.00294	150	13	1.37
1.00312	150	15	1.35
1.0033	150	16	1.34
1.00348	150	17	1.33
1.00366	150	18	1.32
1.00384	150	19	1.31
1.00402	150	20	1.3
1.0042	150	21	1.29
1.00438	150	22	1.28
1.00456	150	23	1.27
1.00474	150	24	1.26
1.00492	150	25	1.25
1.0051	150	26	1.24
1.00528	150	27	1.23
1.00546	150	28	1.22
1.00564	150	28	1.22
1.00582	150	29	1.21
1.006	150	30	1.2
1.00618	150	32	1.18
1.00636	150	31	1.19
1.00654	150	33	1.17
1.00672	150	34	1.16
1.0069	150	35	1.15
1.00708	150	36	1.14
1.00726	150	36	1.14
1.00744	150	37	1.13
1.00762	150	38	1.12
1.0078	150	39	1.11
1.00798	150	40	1.1
1.00816	150	40	1.1
1.00834	150	40	1.1
1.00852	150	42	1.08
1.0087	150	43	1.07
1.00888	150	44	1.06
1.00906	150	44	1.06
1.00924	150	45	1.05
1.00942	150	46	1.04
1.0096	150	46	1.04
1.00978	150	47	1.03
1.00996	150	48	1.02
1.01014	150	48	1.02
1.01032	150	50	1
1.0105	150	50	1
1.01068	150	50	1
1.01086	150	50	1
1.01104	150	54	0.96
1.01123	150	53	0.97
1.01141	150	53	0.97
1.01159	150	54	0.96
1.01177	150	54	0.96
1.01195	150	55	0.95
1.01213	150	56	0.94
1.01231	150	56	0.94
1.01249	150	57	0.93
1.01269	150	57	0.93
1.01288	150	58	0.92
1.01306	150	58	0.92
1.01324	150	59	0.91
1.01342	150	60	0.9
1.0136	150	60	0.9
1.01378	150	61	0.89
1.01396	150	61	0.89
1.01414	150	62	0.88
1.01433	150	62	0.88
1.01451	150	63	0.87
1.01469	150	63	0.87
1.01487	150	64	0.86
1.01505	150	64	0.86
1.01523	150	65	0.85
1.01541	150	65	0.85
1.01559	150	66	0.84
1.01578	150	66	0.84
1.01596	150	67	0.83
1.01614	150	67	0.83
1.01632	150	68	0.82
1.0165	150	68	0.82
1.01668	150	66	0.84
1.01686	150	68	0.82
1.01704	150	69	0.81
1.01722	150	70	0.8
1.0174	150	69	0.81
1.01758	150	71	0.79
1.01777	150	71	0.79
1.01795	150	71	0.79
1.01813	150	72	0.78
1.01831	150	73	0.77
1.01849	150	70	0.8
1.01867	150	73	0.77
1.01885	150	74	0.76
1.01903	150	74	0.76
1.01921	150	74	0.76
1.01939	150	75	0.75
1.01957	150	75	0.75
1.01976	150	75	0.75
1.01994	150	76	0.74
1.02012	150	76	0.74
1.0203	150	76	0.74
1.02048	150	76	0.74
1.02066	150	77	0.73
1.02084	150	77	0.73
1.02103	150	77	0.73
1.02121	150	78	0.72
1.02139	150	78	0.72
1.02157	150	78	0.72
1.02175	150	79	0.71
1.02193	150	79	0.71
1.02211	150	79	0.71
1.0223	150	80	0.7
1.02248	150	80	0.7
1.02266	150	80	0.7
1.02287	150	81	0.69
1.02305	150	81	0.69
1.02323	150	81	0.69
1.02341	150	81	0.69
1.02359	150	81	0.69
1.02377	150	82	0.68
1.02395	150	82	0.68
1.02413	150	82	0.68
1.02432	150	83	0.67
1.0245	150	83	0.67
1.02468	150	83	0.67
1.02486	150	83	0.67
1.02504	150	83	0.67
1.02522	150	84	0.66
1.0254	150	84	0.66
1.02558	150	84	0.66
1.02576	150	84	0.66
1.02595	150	84	0.66
1.02613	150	85	0.65
1.02631	150	85	0.65
1.02649	150	86	0.64
1.02667	150	86	0.64
1.02685	150	87	0.63
1.02703	150	86	0.64
1.02721	150	86	0.64
1.02739	150	86	0.64
1.02757	150	86	0.64
1.02775	150	87	0.63
1.02793	150	87	0.63
1.02811	150	87	0.63
1.0283	150	87	0.63
1.02848	150	88	0.62
1.02866	150	88	0.62
1.02884	150	88	0.62
1.02902	150	87	0.63
1.0292	150	89	0.61
1.02938	150	89	0.61
1.02956	150	88	0.62
1.02974	150	89	0.61
1.02992	150	89	0.61
1.0301	150	89	0.61
1.03028	150	89	0.61
1.03047	150	89	0.61
1.03065	150	90	0.6
1.03083	150	86	0.64
1.03101	150	89	0.61
1.03119	150	89	0.61
1.03137	150	93	0.57
1.03155	150	93	0.57
1.03173	150	91	0.59
1.03191	150	91	0.59
1.03209	150	91	0.59
1.03227	150	91	0.59
1.03245	150	91	0.59
1.03263	150	91	0.59
1.03284	150	92	0.58
1.03302	150	92	0.58
1.03321	150	92	0.58
1.03339	150	92	0.58
1.03357	150	92	0.58
1.03375	150	92	0.58
1.03393	150	92	0.58
1.03411	150	92	0.58
1.03429	150	92	0.58
1.03447	150	93	0.57
1.03466	150	93	0.57
1.03484	150	93	0.57
1.03502	150	93	0.57
1.0352	150	93	0.57
1.03538	150	93	0.57
1.03556	150	93	0.57
1.03574	150	93	0.57
1.03592	150	94	0.56
1.03611	150	94	0.56
1.03629	150	94	0.56
1.03647	150	94	0.56
1.03665	150	95	0.55
1.03683	150	95	0.55
1.03701	150	92	0.58
1.03719	150	96	0.54
1.03737	150	95	0.55
1.03755	150	94	0.56
1.03773	150	94	0.56
1.03791	150	95	0.55
1.03809	150	95	0.55
1.03827	150	95	0.55
1.03849	150	95	0.55
1.03867	150	95	0.55
1.03885	150	95	0.55
1.03904	150	95	0.55
1.03922	150	95	0.55
1.0394	150	95	0.55
1.03958	150	95	0.55
1.03976	150	97	0.53
1.03994	150	96	0.54
1.04012	150	96	0.54
1.0403	150	96	0.54
1.04048	150	96	0.54
1.04066	150	96	0.54
1.04084	150	96	0.54
1.04102	150	96	0.54
1.0412	150	96	0.54
1.04138	150	96	0.54
1.04156	150	96	0.54
1.04174	150	96	0.54
1.04192	150	97	0.53
1.0421	150	96	0.54
1.04229	150	96	0.54
1.04247	150	97	0.53
1.04265	150	97	0.53
1.04286	150	97	0.53
1.04304	150	97	0.53
1.04322	150	97	0.53
1.0434	150	97	0.53
1.04358	150	97	0.53
1.04376	150	97	0.53
1.04394	150	97	0.53
1.04412	150	97	0.53
1.0443	150	97	0.53
1.04449	150	97	0.53
1.04467	150	97	0.53
