Time	Goal	In	Out
1.00066	600	4	5.96
1.00102	600	6	5.94
1.00123	600	7	5.93
1.00144	600	12	5.88
1.00165	600	16	5.84
1.00186	600	21	5.79
1.00207	600	26	5.74
1.00234	600	32	5.68
1.00256	600	37	5.63
1.00277	600	42	5.58
1.00298	600	47	5.53
1.00318	600	51	5.49
1.00339	600	56	5.44
1.0036	600	61	5.39
1.00381	600	66	5.34
1.00402	600	70	5.3
1.00423	600	75	5.25
1.00443	600	80	5.2
1.00464	600	84	5.16
1.00485	600	89	5.11
1.00505	600	93	5.07
1.00526	600	98	5.02
1.00547	600	102	4.98
1.00565	600	107	4.93
1.00583	600	109	4.91
1.00601	600	114	4.86
1.00619	600	119	4.81
1.00637	600	121	4.79
1.00654	600	125	4.75
1.00672	600	129	4.71
1.0069	600	133	4.67
1.00708	600	137	4.63
1.00727	600	139	4.61
1.00744	600	142	4.58
1.00762	600	147	4.53
1.0078	600	148	4.52
1.00798	600	154	4.46
1.00816	600	156	4.44
1.00834	600	159	4.41
1.00852	600	162	4.38
1.0087	600	165	4.35
1.00888	600	168	4.32
1.00906	600	172	4.28
1.00924	600	174	4.26
1.00942	600	177	4.23
1.00959	600	180	4.2
1.00977	600	183	4.17
1.00995	600	186	4.14
1.01013	600	188	4.12
1.01031	600	192	4.08
1.01049	600	197	4.03
1.01067	600	194	4.06
1.01085	600	199	4.01
1.01103	600	203	3.97
1.01121	600	204	3.96
1.01139	600	207	3.93
1.01157	600	209	3.91
1.01174	600	212	3.88
1.01192	600	214	3.86
1.0121	600	217	3.83
1.01231	600	219	3.81
1.01249	600	222	3.78
1.01268	600	224	3.76
1.01286	600	226	3.74
1.01304	600	229	3.71
1.01321	600	231	3.69
1.01339	600	233	3.67
1.01357	600	235	3.65
1.01375	600	237	3.63
1.01393	600	239	3.61
1.01411	600	241	3.59
1.01429	600	243	3.57
1.01447	600	245	3.55
1.01465	600	248	3.52
1.01483	600	250	3.5
1.01501	600	251	3.49
1.01518	600	253	3.47
1.01536	600	255	3.45
1.01554	600	257	3.43
1.01572	600	259	3.41
1.0159	600	261	3.39
1.01608	600	261	3.39
1.01626	600	263	3.37
1.01644	600	267	3.33
1.01661	600	268	3.32
1.01679	600	269	3.31
1.01697	600	271	3.29
1.01715	600	273	3.27
1.01733	600	274	3.26
1.01751	600	276	3.24
1.01769	600	278	3.22
1.01786	600	279	3.21
1.01804	600	281	3.19
1.01822	600	282	3.18
1.0184	600	284	3.16
1.01858	600	285	3.15
1.01876	600	286	3.14
1.01894	600	289	3.11
1.01912	600	291	3.09
1.01929	600	291	3.09
1.01947	600	292	3.08
1.01965	600	294	3.06
1.01983	600	295	3.05
1.02001	600	296	3.04
1.02019	600	298	3.02
1.02037	600	299	3.01
1.02055	600	300	3
1.02073	600	302	2.98
1.02091	600	303	2.97
1.02108	600	304	2.96
1.02126	600	305	2.95
1.02144	600	307	2.93
1.02162	600	308	2.92
1.0218	600	309	2.91
1.02198	600	310	2.9
1.02216	600	311	2.89
1.02236	600	312	2.88
1.02254	600	314	2.86
1.02272	600	315	2.85
1.0229	600	316	2.84
1.02308	600	317	2.83
1.02326	600	318	2.82
1.02344	600	319	2.81
1.02362	600	320	2.8
1.02379	600	321	2.79
1.02397	600	322	2.78
1.02415	600	323	2.77
1.02433	600	324	2.76
1.02451	600	325	2.75
1.02469	600	326	2.74
1.02487	600	327	2.73
1.02504	600	328	2.72
1.02522	600	329	2.71
1.0254	600	330	2.7
1.02558	600	331	2.69
1.02576	600	332	2.68
1.02594	600	333	2.67
1.02612	600	334	2.66
1.0263	600	334	2.66
1.02648	600	336	2.64
1.02665	600	335	2.65
1.02683	600	336	2.64
1.02701	600	337	2.63
1.02719	600	339	2.61
1.02737	600	339	2.61
1.02755	600	340	2.6
1.02773	600	341	2.59
1.02791	600	342	2.58
1.02809	600	343	2.57
1.02826	600	343	2.57
1.02844	600	344	2.56
1.02862	600	345	2.55
1.0288	600	346	2.54
1.02898	600	344	2.56
1.02916	600	347	2.53
1.02934	600	348	2.52
1.02952	600	349	2.51
1.0297	600	349	2.51
1.02988	600	348	2.52
1.03006	600	350	2.5
1.03024	600	351	2.49
1.03042	600	353	2.47
1.03059	600	354	2.46
1.03077	600	350	2.5
1.03095	600	352	2.48
1.03113	600	352	2.48
1.03131	600	355	2.45
1.03149	600	355	2.45
1.03167	600	356	2.44
1.03185	600	356	2.44
1.03203	600	357	2.43
1.03223	600	358	2.42
1.03242	600	359	2.41
1.0326	600	359	2.41
1.03278	600	359	2.41
1.03296	600	360	2.4
1.03314	600	361	2.39
1.03332	600	361	2.39
1.03349	600	362	2.38
1.03367	600	362	2.38
1.03385	600	363	2.37
1.03403	600	363	2.37
1.03421	600	364	2.36
1.03439	600	364	2.36
1.03457	600	365	2.35
1.03475	600	365	2.35
1.03492	600	366	2.34
1.0351	600	366	2.34
1.03528	600	367	2.33
1.03546	600	367	2.33
1.03564	600	367	2.33
1.03582	600	369	2.31
1.036	600	369	2.31
1.03617	600	369	2.31
1.03635	600	369	2.31
1.03653	600	370	2.3
1.03671	600	370	2.3
1.03689	600	371	2.29
1.03711	600	371	2.29
1.03729	600	371	2.29
1.03747	600	372	2.28
1.03764	600	372	2.28
1.03782	600	373	2.27
1.038	600	373	2.27
1.03818	600	373	2.27
1.03836	600	374	2.26
1.03854	600	374	2.26
1.03872	600	374	2.26
1.03889	600	376	2.24
1.03907	600	376	2.24
1.03925	600	376	2.24
1.03943	600	376	2.24
1.03961	600	376	2.24
1.03979	600	376	2.24
1.03997	600	377	2.23
1.04015	600	377	2.23
1.04032	600	377	2.23
1.0405	600	378	2.22
1.04068	600	378	2.22
1.04086	600	378	2.22
1.04104	600	379	2.21
1.04121	600	379	2.21
1.04139	600	380	2.2
1.04157	600	380	2.2
1.04175	600	380	2.2
1.04193	600	380	2.2
1.04211	600	381	2.19
1.04231	600	381	2.19
1.04249	600	381	2.19
1.04268	600	381	2.19
1.04285	600	382	2.18
1.04303	600	382	2.18
1.04321	600	382	2.18
1.04339	600	383	2.17
1.04357	600	383	2.17
1.04375	600	383	2.17
1.04392	600	383	2.17
1.0441	600	384	2.16
1.04428	600	384	2.16
1.04446	600	384	2.16
1.04464	600	384	2.16
1.04482	600	385	2.15
1.045	600	385	2.15
1.04517	600	385	2.15
1.04535	600	385	2.15
1.04553	600	386	2.14
1.04571	600	386	2.14
1.04589	600	386	2.14
1.04607	600	384	2.16
1.04625	600	386	2.14
1.04642	600	386	2.14
1.0466	600	387	2.13
1.04678	600	385	2.15
1.04696	600	390	2.1
1.04714	600	388	2.12
1.04732	600	388	2.12
1.04749	600	386	2.14
1.04767	600	388	2.12
1.04785	600	388	2.12
1.04803	600	389	2.11
1.04821	600	389	2.11
1.04839	600	389	2.11
1.04857	600	389	2.11
1.04875	600	391	2.09
1.04892	600	389	2.11
1.04911	600	389	2.11
1.04928	600	389	2.11
1.04946	600	390	2.1
1.04964	600	390	2.1
1.04982	600	391	2.09
1.05	600	390	2.1
1.05018	600	390	2.1
1.05035	600	391	2.09
1.05053	600	391	2.09
1.05071	600	391	2.09
1.05089	600	391	2.09
1.05107	600	391	2.09
1.05125	600	392	2.08
1.05143	600	392	2.08
1.05161	600	392	2.08
1.05178	600	392	2.08
1.05196	600	392	2.08
1.05214	600	393	2.07
1.05236	600	393	2.07
1.05253	600	393	2.07
1.05271	600	393	2.07
1.05289	600	393	2.07
1.05307	600	393	2.07
1.05325	600	393	2.07
1.05343	600	394	2.06
1.05361	600	394	2.06
1.05378	600	394	2.06
1.05396	600	394	2.06
1.05414	600	394	2.06
1.05432	600	394	2.06
1.0545	600	394	2.06
1.05468	600	394	2.06
1.05486	600	394	2.06
1.05504	600	395	2.05
1.05521	600	395	2.05
1.05539	600	395	2.05
1.05557	600	390	2.1
1.05575	600	395	2.05
1.05593	600	397	2.03
1.05611	600	394	2.06
1.05628	600	395	2.05
1.05646	600	395	2.05
1.05664	600	396	2.04
1.05682	600	391	2.09
1.057	600	397	2.03
1.05718	600	394	2.06
1.05736	600	396	2.04
1.05754	600	398	2.02
1.05772	600	396	2.04
1.05789	600	396	2.04
1.05807	600	397	2.03
1.05825	600	397	2.03
1.05843	600	397	2.03
1.05861	600	397	2.03
1.05879	600	397	2.03
1.05896	600	397	2.03
1.05914	600	397	2.03
1.05932	600	397	2.03
1.0595	600	397	2.03
1.05968	600	397	2.03
1.05986	600	398	2.02
1.06004	600	398	2.02
1.06021	600	400	2
1.06039	600	398	2.02
1.06057	600	399	2.01
1.06075	600	396	2.04
1.06093	600	396	2.04
1.06111	600	395	2.05
1.06129	600	398	2.02
1.06147	600	398	2.02
1.06164	600	398	2.02
1.06182	600	398	2.02
1.062	600	398	2.02
1.0622	600	398	2.02
1.06239	600	399	2.01
1.06257	600	399	2.01
1.06275	600	399	2.01
1.06293	600	399	2.01
1.06311	600	399	2.01
1.06329	600	399	2.01
1.06346	600	399	2.01
1.06364	600	399	2.01
1.06382	600	399	2.01
1.064	600	397	2.03
1.06418	600	402	1.98
1.06436	600	400	2
1.06454	600	399	2.01
1.06471	600	397	2.03
1.06489	600	403	1.97
1.06508	600	400	2
1.06525	600	400	2
1.06543	600	397	2.03
1.06561	600	403	1.97
1.06579	600	402	1.98
1.06597	600	399	2.01
1.06615	600	401	1.99
1.06633	600	400	2
1.0665	600	400	2
1.06668	600	401	1.99
1.06686	600	400	2
1.06704	600	400	2
1.06722	600	400	2
1.0674	600	400	2
1.06758	600	400	2
1.06775	600	400	2
1.06793	600	400	2
1.06811	600	400	2
1.06829	600	400	2
1.06847	600	401	1.99
1.06865	600	402	1.98
1.06883	600	400	2
1.06901	600	400	2
1.06918	600	402	1.98
1.06936	600	401	1.99
1.06954	600	401	1.99
1.06972	600	401	1.99
1.0699	600	401	1.99
1.07008	600	401	1.99
1.07026	600	401	1.99
1.07044	600	401	1.99
1.07062	600	401	1.99
1.07079	600	401	1.99
1.07097	600	401	1.99
1.07115	600	401	1.99
1.07133	600	401	1.99
1.07151	600	402	1.98
1.07169	600	401	1.99
1.07187	600	401	1.99
1.07204	600	402	1.98
1.07224	600	402	1.98
1.07243	600	402	1.98
1.07261	600	401	1.99
1.07281	600	402	1.98
1.07299	600	402	1.98
1.07317	600	402	1.98
1.07335	600	402	1.98
1.07353	600	402	1.98
1.07371	600	402	1.98
1.07389	600	402	1.98
1.07407	600	402	1.98
1.07424	600	402	1.98
1.07442	600	402	1.98
1.0746	600	402	1.98
1.07478	600	402	1.98
1.07496	600	402	1.98
1.07514	600	402	1.98
1.07532	600	402	1.98
1.0755	600	402	1.98
1.07568	600	403	1.97
1.07586	600	402	1.98
1.07604	600	402	1.98
1.07621	600	402	1.98
1.07639	600	400	2
