Time	Goal	In	Out
8.4896e-05	500	2	498
0.000506981	500	2	498
0.000730836	500	2	498
0.000944743	500	3	497
0.00117672	500	3	497
0.00145954	500	3	497
0.00174558	500	4	496
0.00208381	500	4	496
0.00236792	500	5	495
0.00264594	500	5	495
0.00292636	500	6	494
0.00320444	500	7	493
0.00349136	500	7	493
0.00376954	500	8	492
0.00405084	500	8	492
0.00433126	500	10	490
0.00461324	500	9	491
0.00493293	500	10	490
0.00555189	500	12	488
0.00597033	500	13	487
0.0063221	500	13	487
0.00660768	500	14	486
0.00688825	500	14	486
0.00717169	500	15	485
0.00745059	500	15	485
0.00773435	500	21	479
0.00801383	500	16	484
0.00829482	500	17	483
0.00857346	500	18	482
0.00885477	500	19	481
0.00913544	500	19	481
0.00941565	500	20	480
0.00969352	500	20	480
0.00997331	500	21	479
0.0102498	500	21	479
0.0105298	500	22	478
0.0108083	500	23	477
0.0110849	500	23	477
0.0113639	500	24	476
0.011644	500	24	476
0.0119565	500	25	475
0.012244	500	26	474
0.0125243	500	26	474
0.0128034	500	27	473
0.0130822	500	28	472
0.0133603	500	28	472
0.0136393	500	29	471
0.0139166	500	29	471
0.0141957	500	30	470
0.0144732	500	31	469
0.0147526	500	31	469
0.0150308	500	32	468
0.0153111	500	32	468
0.0155876	500	33	467
0.0158701	500	33	467
0.0161477	500	34	466
0.0164275	500	35	465
0.0167053	500	35	465
0.0169854	500	35	465
0.017263	500	36	464
0.0175416	500	37	463
0.017819	500	38	462
0.0180967	500	38	462
0.0183748	500	39	461
0.018652	500	40	460
0.0189304	500	40	460
0.019209	500	41	459
0.019488	500	41	459
0.0197656	500	42	458
0.0200429	500	43	457
0.020322	500	43	457
0.0206017	500	44	456
0.0208779	500	44	456
0.0211577	500	45	455
0.0214353	500	46	454
0.0217144	500	46	454
0.0220248	500	47	453
0.0223119	500	48	452
0.02259	500	48	452
0.0228694	500	49	451
0.0231475	500	49	451
0.0234269	500	49	451
0.0237047	500	50	450
0.0239856	500	51	449
0.0242635	500	52	448
0.0245413	500	52	448
0.0248206	500	53	447
0.0250976	500	53	447
0.0253748	500	54	446
0.0256523	500	55	445
0.0259309	500	55	445
0.0262084	500	56	444
0.0264889	500	56	444
0.0267682	500	57	443
0.0270466	500	58	442
0.0273236	500	58	442
0.0276033	500	59	441
0.0278798	500	59	441
0.0281583	500	60	440
0.0284352	500	60	440
0.0287141	500	61	439
0.028991	500	62	438
0.0292687	500	62	438
0.0295442	500	63	437
0.0298238	500	63	437
0.0301038	500	64	436
0.0303807	500	65	435
0.0306586	500	65	435
0.0309398	500	66	434
0.0312178	500	66	434
0.0314961	500	67	433
0.0317778	500	68	432
0.0321186	500	67	433
0.0324016	500	69	431
0.0326787	500	69	431
0.0329575	500	70	430
0.0332365	500	71	429
0.033516	500	71	429
0.0337937	500	70	430
0.0340718	500	73	427
0.0343506	500	73	427
0.0346277	500	74	426
0.0349056	500	74	426
0.035186	500	75	425
0.0354655	500	76	424
0.0357435	500	77	423
0.0360221	500	76	424
0.0363008	500	77	423
0.0365788	500	78	422
0.0368572	500	78	422
0.0371351	500	79	421
0.037414	500	80	420
0.0376921	500	80	420
0.0379706	500	81	419
0.0382475	500	81	419
0.0385246	500	82	418
0.0388021	500	82	418
0.0390799	500	83	417
0.0393576	500	83	417
0.0396358	500	84	416
0.0399159	500	85	415
0.0401936	500	85	415
0.0404715	500	86	414
0.0407487	500	86	414
0.0410262	500	87	413
0.0413027	500	87	413
0.041581	500	88	412
0.0418886	500	89	411
0.0421759	500	89	411
0.0424558	500	90	410
0.0427375	500	91	409
0.0430146	500	93	407
0.0432921	500	92	408
0.0435702	500	92	408
0.0438527	500	92	408
0.0441287	500	94	406
0.0444081	500	93	407
0.0446845	500	96	404
0.0449642	500	95	405
0.0452419	500	96	404
0.0455198	500	96	404
0.0457991	500	97	403
0.0460785	500	97	403
0.0463557	500	98	402
0.0466327	500	98	402
0.046911	500	99	401
0.0471893	500	100	400
0.0474665	500	100	400
0.0477431	500	100	400
0.0480215	500	102	398
0.0483004	500	102	398
0.0485784	500	102	398
0.048858	500	103	397
0.0491368	500	103	397
0.0494127	500	104	396
0.049692	500	105	395
0.0499722	500	105	395
0.0502504	500	106	394
0.0505273	500	106	394
0.0508071	500	107	393
0.0510847	500	108	392
0.0513653	500	108	392
0.0516431	500	109	391
0.0519472	500	109	391
0.0522347	500	110	390
0.0525142	500	110	390
0.0527926	500	111	389
0.0530703	500	112	388
0.0533494	500	112	388
0.0536285	500	112	388
0.0539077	500	113	387
0.0541854	500	113	387
0.0544629	500	114	386
0.0547958	500	115	385
0.0550753	500	115	385
0.0553539	500	116	384
0.0556339	500	118	382
0.055914	500	117	383
0.0561914	500	118	382
0.0564677	500	118	382
0.0567474	500	118	382
0.057028	500	120	380
0.0573116	500	120	380
0.0575924	500	120	380
0.0578783	500	121	379
0.0581604	500	122	378
0.0584443	500	122	378
0.0587287	500	123	377
0.0590135	500	123	377
0.0592974	500	124	376
0.0595794	500	124	376
0.0598653	500	125	375
0.0601498	500	126	374
0.0604332	500	126	374
0.0607156	500	127	373
0.061001	500	127	373
0.0612834	500	128	372
0.0615668	500	128	372
0.0618746	500	129	371
0.0621684	500	130	370
0.0624492	500	130	370
0.0627341	500	130	370
0.0630159	500	131	369
0.0632983	500	132	368
0.0635774	500	132	368
0.063862	500	133	367
0.0641436	500	133	367
0.0644241	500	133	367
0.0647048	500	135	365
0.0649875	500	135	365
0.0652689	500	135	365
0.0655482	500	136	364
0.0658291	500	137	363
0.066111	500	137	363
0.0663957	500	137	363
0.0666773	500	138	362
0.0669593	500	139	361
0.067241	500	139	361
0.0675232	500	140	360
0.0678019	500	140	360
0.068082	500	141	359
0.0683636	500	142	358
0.0686447	500	142	358
0.0689264	500	143	357
0.0692069	500	143	357
0.0694899	500	143	357
0.0697705	500	144	356
0.0700505	500	145	355
0.0703306	500	145	355
0.0706137	500	146	354
0.0708938	500	146	354
0.0711758	500	147	353
0.0714557	500	147	353
0.0717409	500	148	352
0.0720507	500	149	351
0.0723449	500	149	351
0.0726284	500	150	350
0.0729127	500	150	350
0.0731956	500	151	349
0.0734809	500	151	349
0.0737648	500	152	348
0.0740472	500	151	349
0.0743302	500	154	346
0.0746143	500	153	347
0.0748993	500	153	347
0.075184	500	156	344
0.0754673	500	155	345
0.0757508	500	157	343
0.0760373	500	156	344
0.0763198	500	156	344
0.076603	500	157	343
0.076887	500	156	344
0.0771705	500	158	342
0.077454	500	158	342
0.0777379	500	159	341
0.0780204	500	160	340
0.0783045	500	160	340
0.0785881	500	161	339
