Time	Goal	In	Out
5.6875e-05	500	2	1.494
0.000338594	500	2	1.494
0.00046948	500	2	1.494
0.00059771	500	2	1.494
0.00072521	500	3	1.491
0.000944586	500	2	1.494
0.00107745	500	3	1.491
0.00120552	500	2	1.494
0.00133287	500	2	1.494
0.00146089	500	2	1.494
0.0015886	500	2	1.494
0.00171646	500	2	1.494
0.00184313	500	3	1.491
0.001971	500	3	1.491
0.00209823	500	3	1.491
0.00222469	500	3	1.491
0.0023499	500	3	1.491
0.00247626	500	3	1.491
0.00260292	500	3	1.491
0.00272907	500	3	1.491
0.00285475	500	3	1.491
0.002981	500	3	1.491
0.00310787	500	3	1.491
0.00323371	500	3	1.491
0.00336048	500	3	1.491
0.0034872	500	3	1.491
0.00361277	500	3	1.491
0.00373866	500	3	1.491
0.00386553	500	4	1.488
0.00399126	500	4	1.488
0.00411751	500	4	1.488
0.0042434	500	4	1.488
0.00436908	500	4	1.488
0.00449559	500	4	1.488
0.00462105	500	4	1.488
0.00474741	500	3	1.491
0.00487283	500	4	1.488
0.00499897	500	4	1.488
0.00512496	500	4	1.488
0.00525132	500	4	1.488
0.00537684	500	4	1.488
0.00550345	500	4	1.488
0.00562897	500	5	1.485
0.00575439	500	5	1.485
0.00587965	500	5	1.485
0.00600559	500	5	1.485
0.00613132	500	5	1.485
0.00625726	500	5	1.485
0.00638283	500	5	1.485
0.00650882	500	5	1.485
0.00663471	500	5	1.485
0.00676059	500	5	1.485
0.00688689	500	5	1.485
0.0070121	500	5	1.485
0.00713752	500	5	1.485
0.00726356	500	5	1.485
0.00738867	500	5	1.485
0.00751424	500	6	1.482
0.00764007	500	6	1.482
0.00776497	500	6	1.482
0.00789044	500	6	1.482
0.00801679	500	6	1.482
0.00814278	500	6	1.482
0.00826804	500	6	1.482
0.00839346	500	6	1.482
0.00851924	500	6	1.482
0.00864445	500	6	1.482
0.00877065	500	6	1.482
0.0088969	500	6	1.482
0.00902242	500	7	1.479
0.00914768	500	7	1.479
0.00927284	500	7	1.479
0.00939784	500	7	1.479
0.00952284	500	7	1.479
0.00964852	500	6	1.482
0.00977393	500	8	1.476
0.00989961	500	7	1.479
0.0100252	500	7	1.479
0.0101508	500	7	1.479
0.010276	500	9	1.473
0.0104015	500	7	1.479
0.0105269	500	7	1.479
0.0106525	500	8	1.476
0.0107781	500	7	1.479
0.010941	500	7	1.479
0.0110679	500	8	1.476
0.0111938	500	7	1.479
0.0113193	500	8	1.476
0.0114445	500	8	1.476
0.01157	500	9	1.473
0.0116952	500	8	1.476
0.011821	500	8	1.476
0.0119462	500	8	1.476
0.0120721	500	9	1.473
0.0121975	500	8	1.476
0.0123227	500	9	1.473
0.0124491	500	8	1.476
0.0125744	500	8	1.476
0.0126999	500	8	1.476
0.0128253	500	8	1.476
0.0129506	500	7	1.479
0.0130759	500	9	1.473
0.0132011	500	9	1.473
0.0133259	500	9	1.473
0.0134513	500	9	1.473
0.0135775	500	9	1.473
0.0137036	500	9	1.473
0.0138289	500	9	1.473
0.0139542	500	9	1.473
0.0140798	500	9	1.473
0.0142052	500	11	1.467
0.0143306	500	9	1.473
0.0144562	500	9	1.473
0.0145829	500	10	1.47
0.0147084	500	14	1.458
0.014834	500	10	1.47
0.0149599	500	10	1.47
0.0150854	500	10	1.47
0.0152106	500	10	1.47
0.0153359	500	10	1.47
0.0154608	500	10	1.47
0.0155862	500	10	1.47
0.0157125	500	10	1.47
0.0158378	500	10	1.47
0.0159629	500	10	1.47
0.0160879	500	11	1.467
