Time	Goal	In	Out
6.1146e-05	500	5	0.495
0.000353491	500	5	0.495
0.000490106	500	5	0.495
0.000624273	500	5	0.495
0.0007537	500	5	0.495
0.000887034	500	6	0.494
0.00101547	500	5	0.495
0.00114469	500	5	0.495
0.00127391	500	5	0.495
0.00140287	500	5	0.495
0.00153193	500	5	0.495
0.00166105	500	4	0.496
0.00179094	500	5	0.495
0.00191938	500	5	0.495
0.00204886	500	5	0.495
0.00217839	500	5	0.495
0.0023074	500	5	0.495
0.00243662	500	5	0.495
0.0025649	500	5	0.495
0.00269318	500	5	0.495
0.0028223	500	5	0.495
0.00295293	500	5	0.495
0.00308136	500	5	0.495
0.00321199	500	5	0.495
0.00333959	500	5	0.495
0.00346767	500	5	0.495
0.00359506	500	6	0.494
0.00372355	500	5	0.495
0.00385147	500	6	0.494
0.00397975	500	6	0.494
0.00411288	500	6	0.494
0.00424491	500	6	0.494
0.0043771	500	6	0.494
0.00451053	500	6	0.494
0.00463871	500	6	0.494
0.00476632	500	6	0.494
0.00489376	500	6	0.494
0.00502215	500	6	0.494
0.00515022	500	6	0.494
0.00527882	500	6	0.494
0.0054071	500	6	0.494
0.00553705	500	6	0.494
0.00566679	500	6	0.494
0.00579491	500	6	0.494
0.00592387	500	6	0.494
0.00605314	500	6	0.494
0.00618221	500	5	0.495
0.00631153	500	6	0.494
0.0064395	500	6	0.494
0.00656799	500	6	0.494
0.0066971	500	5	0.495
0.00682773	500	6	0.494
0.00695731	500	6	0.494
0.00708481	500	7	0.493
0.00721242	500	7	0.493
0.00734049	500	6	0.494
0.00746757	500	6	0.494
0.00759471	500	6	0.494
0.00772263	500	6	0.494
0.00785049	500	6	0.494
0.0079795	500	7	0.493
0.00811268	500	6	0.494
0.00824211	500	6	0.494
0.00837445	500	6	0.494
0.00850753	500	7	0.493
0.00863956	500	6	0.494
0.00876841	500	7	0.493
0.00889727	500	7	0.493
0.00902586	500	5	0.495
0.00915503	500	7	0.493
0.00928435	500	7	0.493
0.00941242	500	7	0.493
0.00954091	500	7	0.493
0.0096693	500	6	0.494
0.00979841	500	7	0.493
0.00996607	500	7	0.493
0.0100939	500	7	0.493
0.0102223	500	7	0.493
0.0103502	500	7	0.493
0.0104786	500	7	0.493
0.0106062	500	7	0.493
0.010738	500	6	0.494
0.0108701	500	7	0.493
0.0110021	500	7	0.493
