Time	Goal	In	Out
8.4271e-05	500	2	4.98
0.000433074	500	2	4.98
0.000621251	500	2	4.98
0.000807242	500	2	4.98
0.000992763	500	3	4.97
0.00117511	500	3	4.97
0.00135808	500	3	4.97
0.00154068	500	4	4.96
0.00172355	500	4	4.96
0.00190771	500	4	4.96
0.00209193	500	4	4.96
0.00227324	500	5	4.95
0.00245589	500	5	4.95
0.00264053	500	5	4.95
0.00287459	500	6	4.94
0.00306813	500	6	4.94
0.0032523	500	7	4.93
0.00343475	500	7	4.93
0.00361834	500	7	4.93
0.00380012	500	8	4.92
0.0039823	500	8	4.92
0.00416631	500	9	4.91
0.00434975	500	9	4.91
0.0045321	500	9	4.91
0.0047147	500	10	4.9
0.00489626	500	10	4.9
0.00507908	500	10	4.9
0.00526314	500	11	4.89
0.00544444	500	11	4.89
0.00562752	500	11	4.89
0.00580809	500	12	4.88
0.00599007	500	12	4.88
0.00617226	500	13	4.87
0.00635648	500	13	4.87
0.0065384	500	13	4.87
0.0067208	500	14	4.86
0.00690257	500	14	4.86
0.00708549	500	14	4.86
0.00726903	500	15	4.85
0.00745164	500	15	4.85
0.00763377	500	16	4.84
0.00781528	500	16	4.84
0.00799784	500	16	4.84
0.00817945	500	17	4.83
0.00836216	500	17	4.83
0.00854362	500	17	4.83
0.00872565	500	18	4.82
0.00890674	500	19	4.81
0.00908872	500	19	4.81
0.00926971	500	19	4.81
0.00945216	500	19	4.81
0.00963456	500	19	4.81
0.00981539	500	20	4.8
0.00999742	500	20	4.8
0.0101781	500	21	4.79
0.010358	500	21	4.79
0.0105423	500	21	4.79
0.0107257	500	22	4.78
0.0109057	500	22	4.78
0.0110869	500	23	4.77
0.011267	500	23	4.77
0.0114471	500	23	4.77
0.0116299	500	24	4.76
0.011811	500	24	4.76
0.0119928	500	25	4.75
0.0121731	500	25	4.75
0.0123543	500	25	4.75
0.0125354	500	25	4.75
0.0127183	500	26	4.74
0.012927	500	27	4.73
0.013116	500	27	4.73
0.0132967	500	27	4.73
0.0134788	500	28	4.72
0.013662	500	28	4.72
0.013845	500	28	4.72
0.0140256	500	29	4.71
0.0142075	500	29	4.71
0.0143876	500	30	4.7
0.0145684	500	30	4.7
0.0147528	500	30	4.7
0.0149351	500	30	4.7
0.0151171	500	31	4.69
0.0152979	500	31	4.69
0.0154793	500	32	4.68
0.01566	500	32	4.68
0.0158425	500	32	4.68
0.0160238	500	33	4.67
0.0162041	500	33	4.67
0.0163849	500	33	4.67
0.0165651	500	34	4.66
0.0167465	500	34	4.66
0.0169287	500	35	4.65
0.0171088	500	35	4.65
0.0172895	500	35	4.65
0.0174709	500	35	4.65
0.0176506	500	36	4.64
0.017831	500	36	4.64
0.0180148	500	36	4.64
0.0181951	500	37	4.63
0.018376	500	38	4.62
0.0185576	500	38	4.62
0.018738	500	38	4.62
0.0189199	500	38	4.62
0.0191034	500	39	4.61
0.0192848	500	39	4.61
0.0194661	500	39	4.61
0.0196472	500	40	4.6
0.0198279	500	40	4.6
0.0200093	500	41	4.59
0.0201917	500	41	4.59
0.0203745	500	41	4.59
0.0205557	500	42	4.58
0.0207355	500	42	4.58
0.0209164	500	43	4.57
0.0210982	500	43	4.57
0.0212805	500	43	4.57
0.0214615	500	44	4.56
0.0216413	500	44	4.56
0.0218209	500	44	4.56
0.0220021	500	44	4.56
0.0221828	500	45	4.55
0.0223665	500	46	4.54
0.0225471	500	46	4.54
0.0227282	500	46	4.54
0.0229321	500	48	4.52
0.0231223	500	47	4.53
0.023304	500	47	4.53
0.0234866	500	48	4.52
0.0236667	500	48	4.52
0.0238474	500	48	4.52
0.024028	500	49	4.51
0.024208	500	49	4.51
0.0243911	500	49	4.51
0.0245723	500	49	4.51
0.0247541	500	50	4.5
0.0249346	500	50	4.5
0.0251163	500	51	4.49
0.0252969	500	51	4.49
