Time	Goal	In	Out
8.2396e-05	500	1	2.495
0.00037922	500	1	2.495
0.000567918	500	2	2.49
0.00075344	500	2	2.49
0.000937346	500	2	2.49
0.00112151	500	2	2.49
0.00130636	500	2	2.49
0.00149073	500	2	2.49
0.00167417	500	3	2.485
0.00185709	500	3	2.485
0.00204053	500	3	2.485
0.00222558	500	3	2.485
0.00240928	500	3	2.485
0.00259433	500	3	2.485
0.00277688	500	3	2.485
0.00296027	500	4	2.48
0.00314282	500	4	2.48
0.00332527	500	4	2.48
0.00350819	500	4	2.48
0.00369142	500	3	2.485
0.00387574	500	4	2.48
0.00405892	500	5	2.475
0.00424329	500	5	2.475
0.0044271	500	5	2.475
0.00460934	500	5	2.475
0.00479444	500	5	2.475
0.00497767	500	5	2.475
0.00516022	500	5	2.475
0.00534246	500	6	2.47
0.0055258	500	7	2.465
0.00570798	500	6	2.47
0.00589319	500	6	2.47
0.00607523	500	7	2.465
0.00625913	500	7	2.465
0.00644215	500	7	2.465
0.00662757	500	7	2.465
0.00681106	500	7	2.465
0.00699757	500	7	2.465
0.00717986	500	8	2.46
0.00736242	500	8	2.46
0.00759888	500	8	2.46
0.00779028	500	8	2.46
0.0080008	500	9	2.455
0.00818492	500	8	2.46
0.00836997	500	9	2.455
0.00855216	500	9	2.455
0.00873659	500	9	2.455
0.00891898	500	9	2.455
0.00910461	500	8	2.46
0.00928737	500	10	2.45
0.00947159	500	10	2.45
0.00965409	500	10	2.45
0.00983852	500	10	2.45
0.0100223	500	10	2.45
0.0102041	500	11	2.445
0.0103881	500	11	2.445
0.0105703	500	11	2.445
0.010754	500	11	2.445
0.010936	500	11	2.445
0.0111203	500	12	2.44
0.0113031	500	12	2.44
0.0114851	500	12	2.44
0.0116669	500	12	2.44
0.0118505	500	12	2.44
0.0120325	500	12	2.44
0.0122161	500	13	2.435
0.0123989	500	13	2.435
0.0125807	500	13	2.435
0.012764	500	13	2.435
0.0129464	500	13	2.435
0.0131295	500	13	2.435
0.0133127	500	14	2.43
0.0134965	500	14	2.43
0.0136779	500	14	2.43
0.0138585	500	14	2.43
0.0140417	500	14	2.43
0.0142249	500	15	2.425
